idstate,year,txrate,name,aland,ycoord,xcoord,land,state,price,pop,pop16,cpi,ndi,sales,pimin,comp,ppp,spp,mppp,ipc,ncom,lnprice,lnsales,lncomp,lnndi,lntxrate,lnland,lnpop,lnpop16,lncpi,lnminp,lnsales_lag,lnprice_lag,lnndi_lag,lncomp_lag,lntxrate_lag,lnland_lag,lnpop_lag,lnpop16_lag,lncpi_lag
AR,69,.1225,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,30.9,1995,1389,36.700001,2286.395,102.9,29.9,3310,.8419618,147.7937,.8147139,62.299591,90.190727,-.1720206,4.9958181,4.5019269,4.1319551,-2.0996439,10.85968,7.5983992,7.23634,3.602777,-.2049183,5.010839,-.1188612,4.1205158,4.4580832,-2.5257289,10.85968,7.5923662,7.2259178,3.5496171
AR,70,.1225,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,36.700001,1923,1366.9,38.799999,2493.7847,100.3,34.299999,3564,.9458763,141.1053,.88402063,64.272797,91.855667,-.055643499,4.9495072,4.5202179,4.163136,-2.0996439,10.85968,7.5616422,7.2203012,3.6584201,-.1232749,4.9958181,-.1720206,4.1319551,4.5019269,-2.0996439,10.85968,7.5983992,7.23634,3.602777
AR,71,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,38.799999,1961,1405.4,40.5,2710.3691,104.1,36.799999,3946,.95802468,145.2541,.90864187,66.922691,97.432098,-.042881701,4.9784851,4.5791559,4.2035379,-1.728785,10.85968,7.5812101,7.2480769,3.7013021,-.0958042,4.9495072,-.055643499,4.163136,4.5202179,-2.0996439,10.85968,7.5616422,7.2203012,3.6584201
AR,72,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,44.099998,1999,1442.9,41.799999,2950.4507,103.9,37.400002,4432,1.055024,143.9435,.89473689,70.584953,106.0287,.053563401,4.9694209,4.6637101,4.2568169,-1.728785,10.85968,7.6004019,7.2744098,3.7328961,-.1112256,4.9784851,-.042881701,4.2035379,4.5791559,-1.728785,10.85968,7.5812101,7.2480769,3.7013021
AR,73,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,45.099998,2030,1474.6,44.400002,3410.1816,108,37.299999,5070,1.015766,148.6776,.84008998,76.805893,114.1892,.015642701,5.001781,4.7378559,4.3412809,-1.728785,10.85968,7.6157908,7.2961421,3.7932401,-.17424621,4.9694209,.053563401,4.2568169,4.6637101,-1.728785,10.85968,7.6004019,7.2744098,3.7328961
AR,74,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,45.5,2063,1508.3,49.299999,3807.5935,109.7,38,5724,.92292088,150.04379,.77079111,77.233131,116.1055,-.080211803,5.0109272,4.754499,4.346828,-1.728785,10.85968,7.631917,7.318738,3.8979239,-.26033789,5.001781,.015642701,4.3412809,4.7378559,-1.728785,10.85968,7.6157908,7.2961421,3.7932401
AR,75,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,48.599998,2112,1552.5,53.799999,4057.8914,114.8,43,6099,.9033457,156.17239,.7992565,75.425491,113.3643,-.10165,5.050961,4.730607,4.3231449,-1.728785,10.85968,7.6553912,7.3476219,3.9852729,-.2240734,5.0109272,-.080211803,4.346828,4.754499,-1.728785,10.85968,7.631917,7.318738,3.8979239
AR,76,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,50.900002,2113,1565.1,56.900002,4362.3354,119.1,44.700001,7021,.89455187,160.7937,.78558868,76.666702,123.3919,-.1114324,5.080122,4.8153658,4.339468,-1.728785,10.85968,7.6558638,7.3557048,4.041296,-.2413218,5.050961,-.10165,4.3231449,4.730607,-1.728785,10.85968,7.6553912,7.3476219,3.9852729
AR,77,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,52.599998,2143,1596.8,60.599998,4859.8662,122.6,45.900002,8009,.8679868,164.53641,.75742579,80.195824,132.1617,-.14157879,5.1031318,4.8840261,4.3844709,-1.728785,10.85968,7.6699619,7.3757572,4.1042948,-.27782971,5.080122,-.1114324,4.339468,4.8153658,-1.728785,10.85968,7.6558638,7.3557048,4.041296
AR,78,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,56.5,2167,1623.7,65.199997,5467.7329,127.3,49.900002,9177,.86656451,169.8954,.76533753,83.860939,140.7515,-.1432188,5.1351829,4.9469962,4.4291601,-1.728785,10.85968,7.6810989,7.3924632,4.1774588,-.26743841,5.1031318,-.14157879,4.3844709,4.8840261,-1.728785,10.85968,7.6699619,7.3757572,4.1042948
AR,79,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,58.400002,2180,1641,72.599998,6015.3232,126.5,52.200001,10262,.80440778,168.05,.71900833,82.85569,141.3499,-.217649,5.1242609,4.9512382,4.4171,-1.728785,10.85968,7.6870799,7.4030609,4.284965,-.32988241,5.1351829,-.1432188,4.4291601,4.9469962,-1.728785,10.85968,7.6810989,7.3924632,4.1774588
AR,80,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,61.5,2286,1715.1,82.400002,6278.9023,131.8,57.299999,11179,.74635923,175.67191,.69538832,76.200272,135.6675,-.2925483,5.1686182,4.9102068,4.333365,-1.728785,10.85968,7.7345591,7.447227,4.4115849,-.36328489,5.1242609,-.217649,4.4171,4.9512382,-1.728785,10.85968,7.6870799,7.4030609,4.284965
AR,81,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,64.699997,2296,1725.7,90.900002,7101.3101,128.7,59.900002,12229,.71177107,171.2321,.65896589,78.122223,134.5325,-.3399989,5.1430202,4.9018049,4.358274,-1.728785,10.85968,7.738924,7.4533882,4.5097599,-.4170835,5.1686182,-.2925483,4.333365,4.9102068,-1.728785,10.85968,7.7345591,7.447227,4.4115849
AR,82,.17749999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,72.099998,2291,1724.7,96.5,7390.4297,127.4,64.699997,12716,.74715018,169.2314,.6704663,76.584763,131.772,-.29148901,5.1312671,4.881073,4.338398,-1.728785,10.85968,7.736743,7.4528079,4.5695429,-.39978179,5.1430202,-.3399989,4.358274,4.9018049,-1.728785,10.85968,7.738924,7.4533882,4.5097599
AR,83,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,82,2328,1757.4,99.599998,7886.939,128,74.800003,13686,.82329321,169.5596,.75100398,79.186127,137.40961,-.1944429,5.133204,4.922966,4.3718009,-1.560648,10.85968,7.7527652,7.471591,4.601162,-.28634429,5.1312671,-.29148901,4.338398,4.881073,-1.728785,10.85968,7.736743,7.4528079,4.5695429
AR,84,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,93.599998,2349,1776.7,103.9,8546.9082,123.1,84.800003,15069,.90086621,162.7522,.81616938,82.260902,145.03371,-.1043985,5.0922289,4.9769659,4.4098959,-1.560648,10.85968,7.761745,7.482513,4.6434288,-.2031333,5.133204,-.1944429,4.3718009,4.922966,-1.560648,10.85968,7.7527652,7.471591,4.601162
AR,85,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,98.5,2359,1790.1,107.6,9134.3418,125.8,92.5,15952,.91542751,165.77969,.85966551,84.891647,148.25281,-.088364102,5.1106601,4.998919,4.4413762,-1.560648,10.85968,7.7659931,7.490027,4.678421,-.15121201,5.0922289,-.1043985,4.4098959,4.9769659,-1.560648,10.85968,7.761745,7.482513,4.6434288
AR,86,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,103.6,2371,1804.6,109.6,9550.1436,126,98.800003,16876,.94525552,165.54691,.90145987,87.136337,153.9781,-.0563001,5.1092548,5.0368099,4.467474,-1.560648,10.85968,7.7710671,7.4980941,4.6968369,-.1037397,5.1106601,-.088364102,4.4413762,4.998919,-1.560648,10.85968,7.7659931,7.490027,4.678421
AR,87,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,113,2388,1819,113.6,9886.2578,122.3,103.5,17777,.99471831,160.55659,.91109163,87.026917,156.4877,-.0052956999,5.0786462,5.0529771,4.466218,-1.560648,10.85968,7.7782121,7.506042,4.7326841,-.093111902,5.1092548,-.0563001,4.467474,5.0368099,-1.560648,10.85968,7.7710671,7.4980941,4.6968369
AR,88,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,119.9,2395,1823,118.3,10630,121.5,112.1,18990,1.013525,159.62289,.94759083,89.856293,160.52409,.0134342,5.072814,5.078444,4.4982119,-1.560648,10.85968,7.7811379,7.5082388,4.7732239,-.053832501,5.0786462,-.0052956999,4.466218,5.0529771,-1.560648,10.85968,7.7782121,7.506042,4.7326841
AR,89,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,127.7,2406,1831,124,11243,118.3,118.9,20066,1.029839,155.4505,.95887101,90.669357,161.8226,.0294022,5.0463271,5.0865011,4.5072188,-1.560648,10.85968,7.7857208,7.5126181,4.820282,-.041998699,5.072814,.0134342,4.4982119,5.078444,-1.560648,10.85968,7.7811379,7.5082388,4.7732239
AR,90,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,141.2,2411.1001,1834.9,130.7,12370,113.1,129.10001,21709,1.080337,148.616,.98775828,94.644234,166.0979,.077272698,5.0013661,5.112577,4.5501251,-1.560648,10.85968,7.787838,7.5147452,4.8729048,-.0123173,5.0463271,.0294022,4.5072188,5.0865011,-1.560648,10.85968,7.7857208,7.5126181,4.820282
AR,91,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,146.5,2432.7,1851.2,136.2,12917,116.8,132.5,23006,1.075624,153.4893,.97283411,94.838478,168.91341,.0729011,5.0336308,5.1293859,4.552175,-1.560648,10.85968,7.7967572,7.5235891,4.914124,-.027541701,5.0013661,.077272698,4.5501251,5.112577,-1.560648,10.85968,7.787838,7.5147452,4.8729048
AR,92,.20999999,Arkansas,134800000000,34.895527,-92.444626,52035.48,4,177.3,2460.3999,1876.7,140.3,13879,126,153.10001,25005,1.263721,165.1891,1.091233,98.923729,178.2252,.2340603,5.107091,5.1830478,4.5943489,-1.560648,10.85968,7.8080788,7.5372701,4.9437828,.087308399,5.0336308,.0729011,4.552175,5.1293859,-1.560648,10.85968,7.7967572,7.5235891,4.914124
CA,63,.029999999,California,403500000000,37.155178,-119.54342,155779.23,5,25.299999,17556,12072,30.6,2776.0967,142,23.9,39013,.82679743,206.507,.78104568,90.722107,1274.9351,-.19019561,5.3303342,7.15065,4.5078011,-3.5065579,11.95619,9.7731514,9.3986444,3.421,-.2471216,,,,,,,,,
CA,64,.029999999,California,403500000000,37.155178,-119.54342,155779.23,5,25.5,18003,12384.3,31,2974.9294,138.3,24,41835,.82258058,201.0461,.77419353,95.965469,1349.516,-.1953088,5.303534,7.2075009,4.5639882,-3.5065579,11.95619,9.7982941,9.4241848,3.4339869,-.2559334,5.3303342,-.19019561,4.5078011,7.15065,-3.5065579,11.95619,9.7731514,9.3986444,3.421
CA,65,.029999999,California,403500000000,37.155178,-119.54342,155779.23,5,25.299999,18403,12673.3,31.5,3107.845,140,24.200001,44572,.80317461,203.2951,.76825398,98.661743,1414.984,-.21918321,5.3146591,7.2548742,4.5916972,-3.5065579,11.95619,9.8202686,9.4472523,3.4499879,-.26363489,5.303534,-.1953088,4.5639882,7.2075009,-3.5065579,11.95619,9.7982941,9.4241848,3.4339869
CA,66,.029999999,California,403500000000,37.155178,-119.54342,155779.23,5,25.5,18669,12898.5,32.400002,3296.9524,136.8,29.6,49419,.78703701,198.0013,.91358018,101.7578,1525.278,-.23948,5.2882729,7.3299322,4.6225948,-3.5065579,11.95619,9.8346205,9.4648666,3.478158,-.090384103,5.3146591,-.21918321,4.5916972,7.2548742,-3.5065579,11.95619,9.8202686,9.4472523,3.4499879
CA,67,.029999999,California,403500000000,37.155178,-119.54342,155779.23,5,26,18992,13181.8,33.400002,3462.2861,135.8,29.200001,53029,.7784431,195.6572,.87425148,103.6613,1587.6949,-.2504594,5.2763638,7.370039,4.641129,-3.5065579,11.95619,9.8517733,9.4865923,3.5085559,-.1343872,5.2882729,-.23948,4.6225948,7.3299322,-3.5065579,11.95619,9.8346205,9.4648666,3.478158
CA,68,.1,California,403500000000,37.155178,-119.54342,155779.23,5,35.400002,19179,13370.3,34.799999,3690.2957,124.3,31.299999,58388,1.017241,178.3019,.89942533,106.043,1677.816,.0170945,5.1834779,7.4252481,4.6638451,-2.3025849,11.95619,9.8615713,9.5007915,3.5496171,-.1059993,5.2763638,-.2504594,4.641129,7.370039,-3.5065579,11.95619,9.8517733,9.4865923,3.5085559
CA,69,.1,California,403500000000,37.155178,-119.54342,155779.23,5,36.599998,19443,13681.6,36.700001,3919.3857,123.9,33.299999,63881,.99727511,176.075,.90735692,106.7952,1740.627,-.0027286001,5.1709099,7.4619999,4.6709132,-2.3025849,11.95619,9.8752422,9.5238075,3.602777,-.0972194,5.1834779,.0170945,4.6638451,7.4252481,-2.3025849,11.95619,9.8615713,9.5007915,3.5496171
CA,70,.1,California,403500000000,37.155178,-119.54342,155779.23,5,38.799999,19953,14317.6,38.799999,4192.7813,123,37.099998,67905,1,171.4127,.95618552,108.0614,1750.129,0,5.144074,7.4674449,4.6826992,-2.3025849,11.95619,9.9011335,9.5692444,3.6584201,-.044803299,5.1709099,-.0027286001,4.6709132,7.4619999,-2.3025849,11.95619,9.8752422,9.5238075,3.602777
CA,71,.1,California,403500000000,37.155178,-119.54342,155779.23,5,39.700001,20266,14670.5,40.5,4414.3071,121,38.5,71451,.98024702,167.1508,.95061731,108.9952,1764.222,-.019950701,5.118896,7.4754648,4.6913042,-2.3025849,11.95619,9.9166994,9.5935936,3.7013021,-.050643701,5.144074,0,4.6826992,7.4674449,-2.3025849,11.95619,9.9011335,9.5692444,3.6584201
CA,72,.1,California,403500000000,37.155178,-119.54342,155779.23,5,39.900002,20447,14938.3,41.799999,4650.9614,123.5,38,78656,.9545455,169.0423,.90909088,111.267,1881.723,-.046519998,5.1301489,7.5399432,4.7119331,-2.3025849,11.95619,9.9255915,9.6116838,3.7328961,-.095310196,5.118896,-.019950701,4.6913042,7.4754648,-2.3025849,11.95619,9.9166994,9.5935936,3.7013021
CA,73,.1,California,403500000000,37.155178,-119.54342,155779.23,5,39.900002,20670,15243.7,44.400002,5103.7383,124.4,38.700001,87372,.89864868,168.68269,.87162161,114.9491,1967.838,-.1068631,5.1280189,7.584691,4.7444892,-2.3025849,11.95619,9.9364386,9.6319218,3.7932401,-.1373999,5.1301489,-.046519998,4.7119331,7.5399432,-2.3025849,11.95619,9.9255915,9.6116838,3.7328961
CA,74,.1,California,403500000000,37.155178,-119.54342,155779.23,5,41.900002,20915,15566.6,49.299999,5607.3042,126.7,39.200001,96632,.84989858,170.2318,.79513192,113.7384,1960.0811,-.1626382,5.1371608,7.5807409,4.733902,-2.3025849,11.95619,9.9482222,9.6528826,3.8979239,-.2292473,5.1280189,-.1068631,4.7444892,7.584691,-2.3025849,11.95619,9.9364386,9.6319218,3.7932401
CA,75,.1,California,403500000000,37.155178,-119.54342,155779.23,5,45,21216,15933,53.799999,6138.9663,127.1,44.5,105853,.83643132,169.2433,.82713747,114.1072,1967.528,-.17861091,5.1313372,7.5845332,4.7371378,-2.3025849,11.95619,9.9625111,9.6761475,3.9852729,-.1897843,5.1371608,-.1626382,4.733902,7.5807409,-2.3025849,11.95619,9.9482222,9.6528826,3.8979239
CA,76,.1,California,403500000000,37.155178,-119.54342,155779.23,5,48.299999,21550,16318.7,56.900002,6630.6455,128,44.900002,118489,.84885758,169.0331,.78910369,116.5316,2082.408,-.1638639,5.130095,7.6412802,4.758162,-2.3025849,11.95619,9.9781313,9.7000666,4.041296,-.2368575,5.1313372,-.17861091,4.7371378,7.5845332,-2.3025849,11.95619,9.9625111,9.6761475,3.9852729
CA,77,.1,California,403500000000,37.155178,-119.54342,155779.23,5,49,21900,16697.6,60.599998,7234.7085,126.4,48.700001,133895,.80858088,165.78191,.80363041,119.3846,2209.489,-.2124746,5.110673,7.7005162,4.782351,-2.3025849,11.95619,9.9942417,9.7230206,4.1042948,-.2186158,5.130095,-.1638639,4.758162,7.6412802,-2.3025849,11.95619,9.9781313,9.7000666,4.041296
CA,78,.1,California,403500000000,37.155178,-119.54342,155779.23,5,58.700001,22314,17117.199,65.199997,8021.3955,126.1,53.599998,153864,.90030682,164.38409,.82208592,123.0275,2359.877,-.1050197,5.1022062,7.7663651,4.812408,-2.3025849,11.95619,10.01297,9.747839,4.1774588,-.19591039,5.110673,-.2124746,4.782351,7.7005162,-2.3025849,11.95619,9.9942417,9.7230206,4.1042948
CA,79,.1,California,403500000000,37.155178,-119.54342,155779.23,5,60.099998,22694,17481.6,72.599998,8957.207,121.9,57.099998,175680,.8278237,158.24631,.78650129,123.3775,2419.835,-.1889551,5.0641532,7.7914538,4.815249,-2.3025849,11.95619,10.02986,9.7689037,4.284965,-.24016079,5.1022062,-.1050197,4.812408,7.7663651,-2.3025849,11.95619,10.01297,9.747839,4.1774588
CA,80,.1,California,403500000000,37.155178,-119.54342,155779.23,5,62.099998,23669,20853.4,82.400002,9891.9375,120.2,60.799999,196849,.75364077,136.4292,.73786408,120.0478,2388.9441,-.28283939,4.9158058,7.7786069,4.78789,-2.3025849,11.95619,10.07192,9.9452724,4.4115849,-.30399561,5.0641532,-.1889551,4.815249,7.7914538,-2.3025849,11.95619,10.02986,9.7689037,4.284965
CA,81,.1,California,403500000000,37.155178,-119.54342,155779.23,5,66.400002,24196,18670.6,90.900002,10816.943,118.6,63.299999,219229,.73047298,153.69859,.69636959,118.9983,2411.76,-.31406301,5.0349941,7.7881122,4.779109,-2.3025849,11.95619,10.09394,9.8347054,4.5097599,-.3618747,4.9158058,-.28283939,4.78789,7.7786069,-2.3025849,11.95619,10.07192,9.9452724,4.4115849
CA,82,.1,California,403500000000,37.155178,-119.54342,155779.23,5,72.800003,24724,19064.1,96.5,11361.572,115.4,71.599998,233116,.75440419,149.6609,.74196893,117.7365,2415.71,-.281827,5.0083718,7.7897491,4.7684488,-2.3025849,11.95619,10.11553,9.8555622,4.5695429,-.298448,5.0349941,-.31406301,4.779109,7.7881122,-2.3025849,11.95619,10.09394,9.8347054,4.5097599
CA,83,.1,California,403500000000,37.155178,-119.54342,155779.23,5,84.900002,25174,19419.801,99.599998,12027.23,110.8,80.5,250695,.85240972,143.63071,.80823302,120.7553,2517.0181,-.159688,4.9672461,7.8308301,4.793766,-2.3025849,11.95619,10.13357,9.8740482,4.601162,-.2129049,5.0083718,-.281827,4.7684488,7.7897491,-2.3025849,11.95619,10.11553,9.8555622,4.5695429
CA,84,.1,California,403500000000,37.155178,-119.54342,155779.23,5,94.900002,25622,19776.5,103.9,13019.233,104.8,92.800003,279453,.91337818,135.7766,.89316648,125.3054,2689.634,-.090605199,4.9110112,7.897161,4.8307538,-2.3025849,11.95619,10.15121,9.8922501,4.6434288,-.1129822,4.9672461,-.159688,4.793766,7.8308301,-2.3025849,11.95619,10.13357,9.8740482,4.601162
CA,85,.1,California,403500000000,37.155178,-119.54342,155779.23,5,98,26358,20215.4,107.6,13755.132,102.8,98.800003,304581,.91078073,134.0365,.91821557,127.8358,2830.678,-.093453199,4.8981118,7.9482722,4.8507471,-2.3025849,11.95619,10.17953,9.9141998,4.678421,-.085322998,4.9110112,-.090605199,4.8307538,7.897161,-2.3025849,11.95619,10.15121,9.8922501,4.6434288
CA,86,.1,California,403500000000,37.155178,-119.54342,155779.23,5,104.4,27001,20695.9,109.6,14350.55,99.699997,106.6,327765,.95255482,130.0741,.97262782,130.9357,2990.5569,-.0486077,4.868104,8.0032148,4.8747058,-2.3025849,11.95619,10.20363,9.9376907,4.6968369,-.0277538,4.8981118,-.093453199,4.8507471,7.9482722,-2.3025849,11.95619,10.17953,9.9141998,4.678421
CA,87,.1,California,403500000000,37.155178,-119.54342,155779.23,5,103.9,27663,21156,113.6,15016.208,97.5,113.5,356334,.91461271,127.4883,.99911982,132.18491,3136.7429,-.089254603,4.8480248,8.0509415,4.884202,-2.3025849,11.95619,10.22785,9.9596786,4.7326841,-.00088060001,4.868104,-.0486077,4.8747058,8.0032148,-2.3025849,11.95619,10.20363,9.9376907,4.6968369
CA,88,.1,California,403500000000,37.155178,-119.54342,155779.23,5,117.4,28314,21591,118.3,16059,90.099998,113.5,386486,.99239218,118.1553,.95942521,135.74809,3266.999,-.0076369001,4.7719998,8.0916271,4.9108009,-2.3025849,11.95619,10.25111,9.980032,4.7732239,-.041421,4.8480248,-.089254603,4.884202,8.0509415,-2.3025849,11.95619,10.22785,9.9596786,4.7326841
CA,89,.34999999,California,403500000000,37.155178,-119.54342,155779.23,5,126.4,29063,22081,124,16779,82.400002,125.6,414527,1.0193551,108.4548,1.012903,135.3145,3342.96,.019169901,4.6863341,8.1146116,4.9076018,-1.049822,11.95619,10.27722,10.00247,4.820282,.0128207,4.7719998,-.0076369001,4.9108009,8.0916271,-2.3025849,11.95619,10.25111,9.980032,4.7732239
CA,90,.34999999,California,403500000000,37.155178,-119.54342,155779.23,5,163.8,29602.1,22490.6,130.7,17384,77.800003,130.2,444526,1.253252,102.4003,.99617451,133.0069,3401.1169,.2257416,4.62889,8.1318588,4.8904009,-1.049822,11.95619,10.2956,10.02085,4.8729048,-.0038329,4.6863341,.019169901,4.9076018,8.1146116,-1.049822,11.95619,10.27722,10.00247,4.820282
CA,91,.34999999,California,403500000000,37.155178,-119.54342,155779.23,5,186.8,30218.801,22694,136.2,17705,68.699997,151.39999,452655,1.371513,91.479309,1.111601,129.99271,3323.458,.31591421,4.5161128,8.1087608,4.8674779,-1.049822,11.95619,10.31622,10.02986,4.914124,.1058009,4.62889,.2257416,4.8904009,8.1318588,-1.049822,11.95619,10.2956,10.02085,4.8729048
CA,92,.34999999,California,403500000000,37.155178,-119.54342,155779.23,5,201.89999,30703.301,22920,140.3,18495,67.5,165.7,466509,1.439059,90.422028,1.181041,131.82471,3325.082,.3639895,4.504488,8.1092491,4.8814731,-1.049822,11.95619,10.33213,10.03977,4.9437828,.1663959,4.5161128,.31591421,4.8674779,8.1087608,-1.049822,11.95619,10.31622,10.02986,4.914124
CT,63,.050000001,Connecticut,12540000000,41.579784,-72.746666,4842.3809,7,26.799999,2716,1883.5,30.6,2913.6799,156.2,26.200001,6218,.87581688,225.23981,.85620922,95.2183,203.20261,-.13259821,5.4171662,5.3142042,4.5561719,-2.9957321,8.4851618,7.9069161,7.5408869,3.421,-.1552406,,,,,,,,,
CT,64,.059999999,Connecticut,12540000000,41.579784,-72.746666,4842.3809,7,27.799999,2784,1929.7,31,3104.1445,143.5,26.9,6620,.89677417,207.0291,.86774188,100.1337,213.5484,-.1089512,5.33286,5.363863,4.6065059,-2.813411,8.4851618,7.931644,7.5651202,3.4339869,-.1418609,5.4171662,-.13259821,4.5561719,5.3142042,-2.9957321,8.4851618,7.9069161,7.5408869,3.421
CT,65,.059999999,Connecticut,12540000000,41.579784,-72.746666,4842.3809,7,28.1,2830,1961.5,31.5,3249.668,147,26.5,7098,.8920635,212.08771,.84126991,103.1641,225.3333,-.114218,5.3569999,5.4175811,4.6363211,-2.813411,8.4851618,7.9480319,7.5814648,3.4499879,-.1728428,5.33286,-.1089512,4.6065059,5.363863,-2.813411,8.4851618,7.931644,7.5651202,3.4339869
CT,66,.079999998,Connecticut,12540000000,41.579784,-72.746666,4842.3809,7,30.1,2886,2004.9,32.400002,3493.634,144.5,30,7979,.9290123,208.00391,.92592591,107.8282,246.2654,-.073633298,5.3375568,5.5064101,4.6805391,-2.5257289,8.4851618,7.967627,7.6033502,3.478158,-.0769611,5.3569999,-.114218,4.6363211,5.4175811,-2.813411,8.4851618,7.9480319,7.5814648,3.4499879
CT,67,.079999998,Connecticut,12540000000,41.579784,-72.746666,4842.3809,7,31.1,2918,2034.8,33.400002,3763.2805,145.60001,31,8619,.93113768,208.7973,.92814368,112.6731,258.05389,-.071348101,5.3413639,5.5531678,4.7244902,-2.5257289,8.4851618,7.9786539,7.6181531,3.5085559,-.074568696,5.3375568,-.073633298,4.6805391,5.5064101,-2.5257289,8.4851618,7.967627,7.6033502,3.478158
CT,68,.079999998,Connecticut,12540000000,41.579784,-72.746666,4842.3809,7,31.299999,2961,2075.2,34.799999,3897.0337,143.2,32.099998,9279,.89942533,204.325,.92241383,111.9837,266.63791,-.1059993,5.3197122,5.5858922,4.7183542,-2.5257289,8.4851618,7.9932818,7.6378131,3.5496171,-.080761403,5.3413639,-.071348101,4.7244902,5.5531678,-2.5257289,8.4851618,7.9786539,7.6181531,3.5085559
